ID_23|P|Savonarola Bruciato: Chiesa Complice|23 maggio 1498: Savonarola impiccato e bruciato @Piazza della Signoria su ordine di Papa Alessandro VI Borgia [10]. Aveva predicato @Duomo contro la corruzione ecclesiastica.|Piazza della Signoria: targa commemorativa circolare sul selciato. Pulpito Duomo da cui predicò: ancora esistente.|H
ID_24|F|Cripta: Fondazioni Sotto il Pavimento|Sotto il Duomo si trovano i resti della basilica paleocristiana Santa Reparata, scavati tra il 1965 e il 1973 [11]. Sito archeologico aperto al pubblico nel 1974.|Ingresso cripta Santa Reparata @interno Duomo: scala tra i primi pilastri. Mosaici romani e tomba Brunelleschi visibili.|H
ID_25|C|Cupola: 1.4 Milioni Turisti, Gestione Onlus|I monumenti del complesso ricevono ~1.4 milioni visitatori/anno (dato 2024) [12]. Brunelleschi Pass costa 30€. Gestione affidata all'Opera di Santa Maria del Fiore, Onlus dal 1998.|Fila permanente @esterno cupola. Merchandise store @uscita. Bilancio di sostenibilità pubblico.|M
ID_26|P|Marmo Prato: Estetica Territoriale|Marmo verde @facciata e fianchi Duomo è "serpentino" proveniente dalle cave di Figline di Prato [13]. Prato fu acquistata da Firenze nel 1351 per 17.500 fiorini.|Fasce verdi marmo: serpentino di Prato identificabile per colore specifico vs bianco Carrara.|H
ID_27|S|Espropri Trecento: Case Demolite|Ampliamento cattedrale 1296-1375: per far posto al nuovo Duomo e alla piazza furono demoliti interi quartieri, botteghe e un'area cimiteriale [14].|Piazza del Duomo attuale: spazio anomalo per città medievale densa -> traccia diretta delle demolizioni.|M
ID_28|F|Lanterna Cupola: Modello e Completamento|Modello della lanterna approvato nel 1432; costruzione avviata da Michelozzo l'11 agosto 1446, pochi mesi dopo la morte di Brunelleschi [15]. Lanterna terminata nel 1461.|Museo Opera del Duomo: modello ligneo esposto. Confronto visivo con lanterna reale possibile da piazza.|M
----
ID_29|F|Bassorilievi Originali Rimossi|Esagoni e losanghe del registro inferiore: bassorilievi originali (1334-1350) rimossi e trasferiti Museo dell'Opera del Duomo [2]. Copie moderne in situ.|Registro inferiore: bassorilievi originali sostituiti da riproduzioni; originali esposti in Galleria del Campanile al Museo.|H
ID_30|P|Giotto Nominato Capomaestro: Titolo Politico|Comune Firenze nomina Giotto capomaestro il 12/04/1334 [4]. Nomina simbolica per legare la fama del più importante artista vivente al progetto civico della Cattedrale.|Archivio dell'Opera di Santa Maria del Fiore: atto di nomina aprile 1334.|H
ID_31|P|Bassorilievo "Astronomia": Sapere Laico|Ciclo esagoni include astronomia, medicina, edilizia [6]: celebrazione del sapere laico medievale e delle attività umane in edificio sacro. Comune committente dell'Opera.|Registro inferiore: esagoni con Gionitus (astronomia), medicina e altre attività umane.|H
ID_32|S|Campane: Requisizione Bellica 1942|Decreto Mussolini (23/04/1942) per requisizione metallo [9]. Quattro campane attuali fuse nel 1956; superstiti le storiche Apostolica (1401), Santa Reparata (1705) e Misericordia (1670).|Cella campanaria: iscrizioni 1956 su quattro bronzi; date storiche 1401, 1670 e 1705 su quelli originali.|M
ID_33|C|Biglietto 20€: Scalata Mercificata|Accesso cella campanaria: 414 gradini, Giotto Pass costa 20€ (2024) [10]. Monumento civico venduto in bundle turistico. Giglio Pass per residenti esclude la salita.|Botteghino piazza Duomo. Prezzi ufficiali 2024: Giotto Pass 20€.|H
----
ID_34|F|Tavola delle Cambiavalute|Piazza del Mercato Nuovo -> operazione cambio valuta. Lettere di cambio diffuse da Firenze ~1300 -> primo strumento finanziario astratto moderno [1].|Piazza del Mercato Nuovo (Loggia costruita 1547-1551). Pietra del fallito ancora visibile sul pavimento [1].|H
ID_35|P|Pietra del Fallito|Banchiere insolvente -> trascinato in piazza, calzoni abbasati, fatto sbattere violentemente sulla pietra. Umiliazione pubblica = strumento di controllo del credito [2].|Pietra del Fallito @ centro Loggia del Mercato Nuovo, Firenze. Ancora in situ [2].|H
ID_36|P|Catasto 1427|Catasto 1427 -> primo censimento fiscale europeo per rilevare ricchezze mobili e immobili. Utilizzato per gestire crisi fiscale e inchieste tributarie [3].|Archivio di Stato di Firenze @ Viale Giovine Italia. Registri originali Catasto 1427 consultabili [3].|H
ID_37|F|Banco Medici Sucursali|Banco Medici -> rete filiali europee (Londra, Bruges, Ginevra, Roma). Ogni filiale = entità legale separata per limitare rischi e aggirare divieto canonico usura [4].|Palazzo Medici Riccardi @ Via Cavour 3. Cappella dei Magi -> affresco Gozzoli = celebrazione politica e alleanze della famiglia [4].|H
ID_38|S|Lavoranti della Lana vs Banchieri|Arte della Lana -> base industriale ricchezza fiorentina. Tumulto dei Ciompi 1378 -> rivolta operai tessili senza rappresentanza nelle corporazioni [5].|Via Calzaiuoli / zona Santa Croce. Statue e stemmi delle corporazioni @ Orsanmichele [5].|H
----
ID_39|F|Ringhiera Demolita 1812|Ringhiera medievale (tribuna pubblica) -> demolita 1812 per ordine napoleonico [1].|Assenza totale struttura sul lato ovest Palazzo. Vedute Zocchi 1744 mostrano ringhiera ancora in piedi.|H
ID_40|P|Savonarola Bruciato Stesso Punto|Savonarola + 2 frati impiccati e bruciati 23/05/1498 @ punto Falò delle Vanità 1497 [2]. Stessa piazza, stessa logica del fuoco.|Targa commemorativa marmo nel pavimento piazza. Posizione: fronte Palazzo, presso Fontana Nettuno.|H
ID_41|P|David Copia Sostituisce Originale|David originale (Michelangelo 1504) -> spostato Accademia 1873 per protezione [5]. Copia in piazza (1910) = sostituzione per preservare l'originale.|Basamento originale @ Accademia. Copia piazza: marmo bianco.|H
ID_42|P|Medici Banca Finanzia Arte-Propaganda|Cosimo de' Medici -> commissioni artistiche piazza come strumento legittimazione politica post-1434 [6]. Donatello Giuditta e Oloferne: esposta piazza 1495 dopo cacciata Medici come simbolo anti-tirannia.|Giuditta (copia bronzo) @ angolo Palazzo. Targa base con data trasferimento 1495.|H
ID_43|F|Ercole-Caco Bandinelli Critiche|Baccio Bandinelli Ercole e Caco 1534 -> commissionato Medici in rivalità con il David [7]. Proporzioni criticate da Cellini ("sacco di meloni").|Gruppo marmo @ destra ingresso Palazzo. Volume spalla destra criticato da Cellini. Firma: BACCIVS BANDINELL. FLOR. FACIEBAT.|M
ID_44|S|Loggia Lanzi Demolizioni|Loggia dei Lanzi (1376-1382) -> costruzione richiese demolizione case private [8]. Proprietari delle case indennizzati per l'abbattimento.|Base loggia: raccordo con preesistenza. Repertorio Architetture: menzione indennizzi proprietari.|M
ID_45|P|Fontana Nettuno Biancone|Fontana Nettuno (Ammannati 1565-1574) -> Commissionata da Cosimo I [10]. Fiorentini ribattezzano statua "Il Biancone" -> ironia popolare: "Ammannato, Ammannato, quanto marmo hai sciupato".|Fontana centro piazza. Nettuno marmo bianco: scala sproporzionata rispetto figure bronzo laterali.|H
ID_46|F|Marzocco Originale Trasferito|Marzocco (leone araldico fiorentino) @ piazza -> pezzo attuale è copia [11]. Originale Donatello (1418-1420) trasferito al Bargello nel 1885.|Base copia @ piazza. Originale conservato al Museo Nazionale del Bargello.|H
ID_47|P|Palazzo Vecchio Nome Post-Medici|"Palazzo Vecchio" = denominazione assunta post-1549/1550 [13]. Cosimo I trasferisce corte a Palazzo Pitti -> ribattezza edificio comunale "vecchio".|Iscrizione ufficiale porta: "REX REGUM DOMINVS DOMINANTIVM".|H
----
ID_48|P|Savonarola bruciato in piazza|Girolamo Savonarola impiccato e bruciato Piazza della Signoria 23/05/1498 [4]. Esecuzione ordinata da magistratura fiorentina sotto pressione papale Alessandro VI. Lapide commemorativa -> posizionata in ritardo di secoli (1901).|Lapide bronzea a terra, centro piazza, spesso coperta da turisti/bancarelle. Nessuna segnaletica verticale.|H
ID_49|P|Vasari copre Battaglia di Anghiari|Leonardo affresco "Battaglia di Anghiari" 1505 -> abbandonato/deteriorato. Vasari 1563 -> nuovi affreschi sopra [5]. Ipotesi Seracini: Leonardo sepolto sotto. Carotaggi 2012 -> tracce pigmento nero manganese.|Sala dei Cinquecento: parete est Vasari. Fessura tecnica ~1-2mm tra affresco Vasari e muro originale rilevata da Seracini.|M
ID_50|P|Cosimo I -> propaganda Sala 500|Vasari 1563-1565: Sala dei Cinquecento affrescata glorificando conquista Siena 1555 [6]. Massacri sistematici -> assenti. Solo trionfo militare mediceo. Committente = Cosimo I, stesso che ordinò le stragi.|Affreschi soffitto: battaglie stilizzate, zero rappresentazione vittime civili senesi.|H
ID_51|S|Prigioni del palazzo: Cosimo il Vecchio|Cosimo de' Medici arrestato e detenuto Palazzo della Signoria sett. 1433 [8]. Cella identificata zona torre. Liberato -> esiliato -> rientro trionfale 1434. Stessa cella usata per oppositori politici decenni successivi.|Zona torre: celle ancora visitabili. Graffiti medievali su pareti (autenticità parziale verificata).|H
ID_52|P|Studiolo Francesco I: bunker esoterico|Studiolo Francesco I de' Medici 1570-1572 [11]. Stanza senza finestre, accesso segreto. Programma iconografico Borghini -> alchimia/controllo natura. Funzione reale = archivio oggetti preziosi. Francesco -> morto 1587 causa malaria (ipotesi arsenico confutata da analisi recenti) [11].|Studiolo: visibile oggi. Zero finestre. Porta nascosta nel pannello dipinto. Dimensioni ~3x5m.|H
ID_53|C|Museo-brand vs. archivio vivo|Palazzo Vecchio -> sede municipale Firenze + museo a pagamento [12]. Biglietto ingresso zone monumentali ~12-18€ (2024). Uffici comunali e tour guidati coabitano. Sala dei Cinquecento -> affittata per eventi privati e cene di gala.|Banchetti privati Sala dei Cinquecento: visibile su siti eventi lusso fiorentini. Affreschi Vasari come sfondo catering.|H
ID_54|P|Doppio nome: vergogna urbanistica|Palazzo "Vecchio" -> nome imposto 1549 quando Cosimo I trasferisce corte a Palazzo Pitti [13]. Vecchio = declassamento simbolico deliberato. Ex-cuore repubblicano -> residuo. Operazione rebranding mediceo cancella memoria istituzionale.|Facciata: nessuna iscrizione ricorda il nome originale "Palazzo dei Priori" o "Palazzo della Signoria".|H
----
ID_55|P|Uffizi: Magistrature Finte|Edificio nominalmente sede magistrature fiorentine [1]. Realtà: Cosimo I -> controllo diretto burocrazia sotto stesso tetto Palazzo Vecchio. Autonomia comunale = finzione architettonica.|Pianta a U aperta verso Arno: imbuto visivo verso Palazzo Vecchio. Asse potere fisicamente costruito nel suolo.|H
ID_56|P|Loggia Lanzi: Propaganda Scultorea|Loggia dei Lanzi 1376-1382 -> Perseo di Cellini installato 1554 su ordine Cosimo I [3]. Perseo = Medusa decapitata -> messaggio codificato: oppositori politici = mostri da eliminare.|Testa Medusa sotto piede Perseo: visibile dal basso, livello occhi cittadini in piazza.|H
ID_57|P|Corridoio Vasariano: Fuga Privata|Corridoio Vasariano 1565 -> passaggio privato Medici Palazzo Pitti-Palazzo Vecchio sopra teste sudditi [5]. Attraversa chiesa Santa Felicita: tribuna privata murata nella navata, popolo escluso dalla vista del duca.|Tribuna Medici Santa Felicita: apertura grigliata ancora visibile navata destra, separata da corpo chiesa.|H
ID_58|S|Alluvione 1966: Depositi Nascosti|4 novembre 1966 -> acqua Arno raggiunge ~1.5-3m nel piano terra Uffizi [4]. Danni a depositi sotterranei: opere non esposte, registri incompleti perdite reali. Numero opere danneggiate dibattuto.|Segni alluvione: linea acqua visibile su pilastri loggia lato Arno, quota ~1.5-2m base colonne.|M
ID_59|F|Fondazioni Romane sotto Uffizi|Scavi fondazioni Uffizi 1560 -> strutture romane preesistenti inglobate senza documentazione sistematica [6]. Resti teatro romano fiorentino adiacente: via dei Gondi. Continuità stratigrafica interrotta cantiere Vasari.|Pavimentazione piazzale Uffizi lato nord: dislivelli lievi -> adattamento fondazioni su strutture precedenti non livellate.|M
ID_60|P|Medici Banchieri: Arte come Collateral|Collezione Uffizi costruita 1560-1737 -> acquisti opere d'arte funzione doppia: legittimazione dinastica + propaganda politica [7]. Inventari Medici = strumenti patrimoniali, non culturali.|Ritratti Medici sala 18 Uffizi: sequenza dinastica completa -> galleria = curriculum vitae di potere, non museo.|H
ID_61|P|Ultimo Medici: Donazione-Trappola|Anna Maria Luisa de' Medici, Patto di Famiglia 1737 -> donazione collezione a Stato Toscano con clausola: opere non escono mai da Firenze [9]. Atto presentato come generosità -> realtà: blocco preventivo spoliazione asburgica.|Targa commemorativa Anna Maria Luisa @Uffizi: linguaggio celebrativo, zero menzione clausola restrittiva.|H
----
ID_62|F|Palazzo Medici Façade Codes|Rusticated stone exterior @ Palazzo Medici Riccardi -> architectural symbol of Medici power. Cosimo il Vecchio rejected Brunelleschi's "too regal" design [1] -> chose Michelozzo 1444. Style signaling humility without overt princely display.|Palazzo Medici Riccardi @ Via Cavour 3 -> rusticated base / smooth upper stories still legible today.|H
ID_63|P|Cappella dei Magi Propaganda|Benozzo Gozzoli frescoes 1459 -> Magi procession = Medici family portraits disguised as biblical narrative [2]. Lorenzo il Magnifico as Magus -> divine legitimacy claim. Medici family commissioned frescoes.|Cappella dei Magi @ Palazzo Medici Riccardi -> Gozzoli fresco north/east walls.|H
ID_64|F|Orsanmichele Guild Statues|Orsanmichele @ Via dell'Arte della Lana -> exterior niches assigned to guilds by city decree 1339. Guilds competed commissioning bronze statues [3] -> statues of patron saints. Competitive display of guild wealth and prestige.|Niche facades @ Orsanmichele -> Ghiberti's St. John Baptist (Calimala) / Donatello's St. Mark (Linaioli) still in situ or cast replicas.|H
ID_65|S|Piazza della Signoria Executions|Piazza della Signoria -> site of Savonarola execution 1498 [5] AND Pazzi conspirators hanged 1478 post-failed assassination. Round marble plaque marks Savonarola's pyre. Public executions used to reinforce control after political crises.|Round marble plaque @ Piazza della Signoria pavement -> exact execution site marked permanently.|H
ID_66|F|Spedale degli Innocenti Branding|Spedale degli Innocenti 1419 -> Brunelleschi loggia commissioned by Arte della Seta [6]. First orphanage in Europe. Della Robbia terracotta roundels represent "putti" (innocents). Foundling wheel site marked by window and plaque.|Spedale degli Innocenti @ Piazza SS. Annunziata -> loggia roundels / foundling wheel site marked in situ.|H
ID_67|C|Laurentian Library Access Control|Biblioteca Medicea Laurenziana -> Michelangelo vestibule 1524 commissioned by Clement VII (Giulio de' Medici) [7]. Library holds Greek manuscripts collected during Ottoman crisis. Staircase design ("scala impossibile") challenges architectural norms.|Biblioteca Medicea Laurenziana @ Piazza San Lorenzo -> Michelangelo vestibule / reading room accessible.|H
----
ID_68|F|Corridoio Vasariano: Passaggio Segreto|Cosimo I -> Vasari 1565: corridoio sopraelevato Ponte Vecchio -> Palazzo Pitti. Costruito in 5 mesi (secondo il Vasari) [1]. Funzione: Medici evitano la strada pubblica e potenziali attentatori.|Corridoio visibile sopra le botteghe: finestre tonde verso la città e rettangolari verso il fiume.|H
ID_69|P|Butchers Expelled: Medici Decree|Ferdinando I 1593: decreto espelle macellai e conciatori dal Ponte Vecchio -> puzza offende Corridoio Vasariano [2]. Rimpiazzati da orafi e gioiellieri -> aumento delle pigioni.|Assenza totale di botteghe alimentari sul ponte. Occupazione esclusiva di orafi e gioiellieri in vigore dal 1593.|H
ID_70|F|Alluvione 1966: Segni Dimenticati|Alluvione 4 novembre 1966 -> Arno +6.7m [5]. Botteghe devastate. Segni d'acqua sui pilastri ancora leggibili.|Pilastri: macchie di ossidazione e variazione cromatica della pietra serena ~4.5m altezza -> livello alluvione 1966.|H
ID_71|P|Bombardamento 1944: Hitler Risparmia Solo Questo|Agosto 1944: Wehrmacht ordine distruzione tutti i ponti fiorentini [6]. Ponte Vecchio unico risparmiato -> ordine diretto Hitler (intercessione Console Gerhard Wolf).|Ponte Vecchio: continuità strutturale medievale. Ponti adiacenti come Santa Trinita: ricostruzione postbellica.|H
ID_72|C|Selfie Economy vs Artigianato Autentico|Post-2000: botteghe orafi storiche affiancate da catene lusso e brand internazionali [7]. Turismo "usa e getta" e del selfie trasforma il ponte in scenografia.|Insegne: brand internazionali vs sporadiche botteghe con laboratorio visibile. Lucchetti rimossi per decoro.|M
ID_73|C|Locks e Instagram: Sacralizzazione Kitsch|Parapetti Ponte Vecchio -> lucchetti "amore eterno" fenomeno post-2000 ispirato al romanzo di Moccia [11]. Comune Firenze: rimozioni periodiche. Danni estetici e graffi al metallo documentati.|Ganci metallici residui saldati su parapetto in pietra serena -> cicatrici permanenti su struttura medievale.|M
----
ID_74|P|Pitti: Il Rivale Sconfitto|Luca Pitti, 1458: costruzione palazzo per rivaleggiare con i Medici. Palazzo incompiuto -> crisi finanziaria dopo il 1464. Acquistato da Eleonora di Toledo 1549 per 9.000 scudi d'oro [2].|Facciata originale Luca Pitti: tre portoni, sette finestre. Ala sinistra/destra = aggiunte medicee.|H
ID_75|P|Cosimo I: Corridoio = Controllo|Corridoio Vasariano 1565: costruito in 5 mesi su ordine Cosimo I [3]. Funzione ufficiale = collegamento Palazzo Vecchio/Pitti. Funzione reale = fuga sicura + spostamento inosservato del Duca.|Corridoio visibile sopra le botteghe di Ponte Vecchio. Finestre asimmetriche verso Arno = postazioni di osservazione.|H
ID_76|F|Pietraforte: Giunture dell'Ampliamento|Facciata Palazzo Pitti: nucleo originale Luca Pitti (7 assi) ampliato dai Medici con ali laterali [4]. Uso di pietraforte estratta dalle cave di Boboli. Le aggiunte di Ammannati (1560-1570) hanno esteso la facciata originale.|Facciata principale: variazione tra il blocco centrale originale e le estensioni laterali medicee.|M
ID_77|S|Boboli: Demolizione del Borgo|Giardino Boboli iniziato 1549-50 per Eleonora di Toledo -> demolizione di parte del "Borgo di Piazza" per far spazio alla reggia e ai giardini [5]. Niccolò Tribolo, progettista, muore nel 1550 all'inizio dei lavori.|Ingresso Giardino: area precedentemente occupata da edifici del borgo medievale demoliti.|H
ID_78|F|Grotta del Buontalenti: Strato Nascosto|Grotta Grande Boboli (Buontalenti, 1583-93): pareti primo ambiente -> ospitavano i Prigioni di Michelangelo [6] fino al 1908. Sculture trasferite Galleria Accademia. Nicchie ora contenenti calchi.|Grotta Grande, primo ambiente: quattro nicchie parietali con concrezioni spugnose. Copie delle sculture di Michelangelo ai quattro angoli.|H
ID_79|P|Eleonora Toledo: Acquisizione Pitti|Eleonora di Toledo acquista Palazzo Pitti nel 1549/1550 da Buonaccorso Pitti per 9.000 scudi d'oro [7]. La famiglia Pitti era in gravi difficoltà finanziarie dal fallimento del 1472. L'acquisto segna il passaggio definitivo della proprietà ai Medici.|Archivio di Stato Firenze: atti di vendita del 1549/1550. Il palazzo mantiene il nome dei proprietari originali nonostante la vendita per debiti.|H
ID_80|S|Boboli: Schiavi Turchi ai Lavori|Ampliamento Boboli XVI-XVII sec. -> uso di schiavi ottomani catturati dalla flotta toscana dell'Ordine di Santo Stefano [8]. Schiavi impiegati come forza-lavoro per opere pubbliche del granducato a Firenze e Livorno.|Museo Nazionale: catene da schiavo inventariate. Presenza documentata di "Turchi" nei cantieri granducali dell'epoca.|M
ID_81|C|Galleria Palatina: Allestimento a Quadreria|Galleria Palatina: ~500 dipinti esposti su più file secondo il gusto dei secoli passati [9]. Allestimento a "quadreria" voluto dai Lorena (fine '700 - inizio '800). Capolavori di Raffaello, Tiziano e Rubens esposti per criteri decorativi.|Sale Palatina: dipinti sovrapposti fino al soffitto. Etichette minime o assenti per le file superiori.|H
ID_82|F|Anfiteatro Boboli: Arena su Cava|Anfiteatro Boboli (forma attuale 1630-1634, Giulio Parigi) [11]: costruito direttamente su cava di pietraforte medievale. Forma a ferro di cavallo = trasformazione ingegnosa della cava preesistente. Obelisco egizio al centro trasportato da Roma nel 1790.|Anfiteatro: pareti terrazzate mostrano strati di pietraforte tagliato. Obelisco di Ramses II al centro.|M
ID_83|P|Fontana Nettuno: Propaganda Navale|Fontana del Nettuno, Boboli (Stoldo Lorenzi, 1565-68) [13]: commissionata da Cosimo I. Nettuno = celebrazione del potere mediceo sul mare. Messaggio politico legato alla fondazione dei Cavalieri di Santo Stefano (1561).|Fontana: Nettuno con tridente. Posizione asse visivo dal cortile Ammannati -> lettura politica intenzionale.|H
ID_84|C|Pitti Oggi: Location per la Moda|Palazzo Pitti (2017-2024): il Ministero della Cultura affitta spazi per sfilate ed eventi di lusso [14]. Gucci ha sfilato nella Galleria Palatina (2017) pagando un affitto di ~200.000€ e finanziando i restauri.|Galleria Palatina: uso delle sale monumentali per sfilate ed eventi privati di luxury brand.|M
----
ID_85|P|Tomba Machiavelli: Bugia Marmorea|Cenotafio Machiavelli eretto 1787 [2]. Iscrizione "TANTO NOMINI NULLUM PAR ELOGIUM". Machiavelli morto 1527, sepolto in tomba familiare in Santa Croce, la cui ubicazione esatta andò perduta durante i lavori vasariani del 1566.|Cenotafio navata destra: marmo liscio, nessuna indicazione tomba reale sotto.|H
